key,track_artist,energy,track_id,liveness,speechiness,track_popularity,playlist_subgenre,time_signature,track_href,valence,id,track_album_release_date,uri,danceability,tempo,playlist_name,track_album_name,duration_ms,analysis_url,instrumentalness,type,track_album_id,playlist_genre,track_name,playlist_id,acousticness,loudness,mode
2,Aurora 10,0.128,4YzZwV3CsUsT2orcj9yTUg,0.111,0.417,50,chill,4,https://api.spotify.com/v1/tracks/4YzZwV3CsUsT2orcj9yTUg,0.651,4YzZwV3CsUsT2orcj9yTUg,2024-01-23,spotify:track:4YzZwV3CsUsT2orcj9yTUg,0.887,74.988,Chill Lofi Study Beats,Flash,121600,https://api.spotify.com/v1/audio-analysis/4YzZwV3CsUsT2orcj9yTUg,0.926,audio_features,41rT3vekyBdqRumuZrpwuX,lofi,Flash,37i9dQZF1DX8Uebhn9wzrS,0.801,-16.508,1
9,"Maggotts&Becketts, chill.farm",0.337,4JwQjAOrGDCQEpySgCAEtl,0.12,0.0468,50,chill,4,https://api.spotify.com/v1/tracks/4JwQjAOrGDCQEpySgCAEtl,0.288,4JwQjAOrGDCQEpySgCAEtl,2023-11-03,spotify:track:4JwQjAOrGDCQEpySgCAEtl,0.709,128.088,Chill Lofi Study Beats,Marbles,131125,https://api.spotify.com/v1/audio-analysis/4JwQjAOrGDCQEpySgCAEtl,0.916,audio_features,54iZQMfNa484KcQjlkM9yF,lofi,Marbles,37i9dQZF1DX8Uebhn9wzrS,0.921,-9.09,0
0,lilibu,0.376,6O3xwq4eNvNfNJNMwcOoHv,0.687,0.153,50,chill,4,https://api.spotify.com/v1/tracks/6O3xwq4eNvNfNJNMwcOoHv,0.17,6O3xwq4eNvNfNJNMwcOoHv,2024-09-22,spotify:track:6O3xwq4eNvNfNJNMwcOoHv,0.859,132.41,Chill Lofi Study Beats,fuzzy felt,158987,https://api.spotify.com/v1/audio-analysis/6O3xwq4eNvNfNJNMwcOoHv,0.774,audio_features,0824UYqa5jrkbLzWK1GU6e,lofi,fuzzy felt,37i9dQZF1DX8Uebhn9wzrS,0.608,-10.657,0
1,mutedvibes,0.11,2iDjJIo3TsomxvqSNd2k1i,0.0717,0.0293,50,chill,4,https://api.spotify.com/v1/tracks/2iDjJIo3TsomxvqSNd2k1i,0.0797,2iDjJIo3TsomxvqSNd2k1i,2024-11-03,spotify:track:2iDjJIo3TsomxvqSNd2k1i,0.565,108.157,Chill Lofi Study Beats,find whats lost,128889,https://api.spotify.com/v1/audio-analysis/2iDjJIo3TsomxvqSNd2k1i,0.966,audio_features,0CXb8FVMWwuEcLZuVYTUGm,lofi,find whats lost,37i9dQZF1DX8Uebhn9wzrS,0.96,-20.446,1
11,Slumbering Elk,0.24,2Qu8fz0Ae2tNvBefZoZIJF,0.389,0.0387,50,chill,4,https://api.spotify.com/v1/tracks/2Qu8fz0Ae2tNvBefZoZIJF,0.156,2Qu8fz0Ae2tNvBefZoZIJF,2023-11-08,spotify:track:2Qu8fz0Ae2tNvBefZoZIJF,0.551,58.031,Chill Lofi Study Beats,Behind the stars,142759,https://api.spotify.com/v1/audio-analysis/2Qu8fz0Ae2tNvBefZoZIJF,0.951,audio_features,1vfOBiWpg9jEabvNeQaxp9,lofi,Behind the stars,37i9dQZF1DX8Uebhn9wzrS,0.73,-19.865,0
11,Cmd q,0.272,0l8GPSRbZlKMXM5sxKni49,0.253,0.103,50,chill,5,https://api.spotify.com/v1/tracks/0l8GPSRbZlKMXM5sxKni49,0.222,0l8GPSRbZlKMXM5sxKni49,2023-11-07,spotify:track:0l8GPSRbZlKMXM5sxKni49,0.5,93.656,Chill Lofi Study Beats,Lazy Locomotive,120800,https://api.spotify.com/v1/audio-analysis/0l8GPSRbZlKMXM5sxKni49,0.945,audio_features,3Rdx410mbDx8WSFVvMVACk,lofi,Lazy Locomotive,37i9dQZF1DX8Uebhn9wzrS,0.9,-15.719,1
2,Blank x Blank,0.368,5CzVTEr2Ue7Ac7CFKLp75Y,0.111,0.087,50,chill,4,https://api.spotify.com/v1/tracks/5CzVTEr2Ue7Ac7CFKLp75Y,0.08,5CzVTEr2Ue7Ac7CFKLp75Y,2024-06-28,spotify:track:5CzVTEr2Ue7Ac7CFKLp75Y,0.633,77.951,Chill Lofi Study Beats,Honestly,127115,https://api.spotify.com/v1/audio-analysis/5CzVTEr2Ue7Ac7CFKLp75Y,0.918,audio_features,7q0tXoUWaZ2CYQX8itV794,lofi,Honestly,37i9dQZF1DX8Uebhn9wzrS,0.795,-12.152,1
2,drewbee,0.425,0GdZ6vlb3nC8t5B5MP6TqP,0.112,0.0333,50,chill,4,https://api.spotify.com/v1/tracks/0GdZ6vlb3nC8t5B5MP6TqP,0.404,0GdZ6vlb3nC8t5B5MP6TqP,2024-03-08,spotify:track:0GdZ6vlb3nC8t5B5MP6TqP,0.659,171.982,Chill Lofi Study Beats,head in the clouds,134826,https://api.spotify.com/v1/audio-analysis/0GdZ6vlb3nC8t5B5MP6TqP,0.9,audio_features,341MeGEteHymZVwmd0xspK,lofi,head in the clouds,37i9dQZF1DX8Uebhn9wzrS,0.29,-9.218,1
8,Analog Bow,0.304,40YoFnCDboRZe6lmoXcGvM,0.146,0.0608,50,chill,4,https://api.spotify.com/v1/tracks/40YoFnCDboRZe6lmoXcGvM,0.485,40YoFnCDboRZe6lmoXcGvM,2023-11-10,spotify:track:40YoFnCDboRZe6lmoXcGvM,0.655,82.03,Chill Lofi Study Beats,Dance The Night,159031,https://api.spotify.com/v1/audio-analysis/40YoFnCDboRZe6lmoXcGvM,0.889,audio_features,4YE6LjBfsnLKV79C1ZUSeJ,lofi,Dance The Night,37i9dQZF1DX8Uebhn9wzrS,0.942,-16.901,1
8,Conjure kid,0.356,1iD0vEZSvlpsDRSN6y3o0J,0.116,0.0928,50,chill,4,https://api.spotify.com/v1/tracks/1iD0vEZSvlpsDRSN6y3o0J,0.245,1iD0vEZSvlpsDRSN6y3o0J,2024-02-16,spotify:track:1iD0vEZSvlpsDRSN6y3o0J,0.747,144.203,Chill Lofi Study Beats,Heroes Retreat,123162,https://api.spotify.com/v1/audio-analysis/1iD0vEZSvlpsDRSN6y3o0J,0.957,audio_features,3zkjaXc1ojZQnC61ZhDgTP,lofi,Heroes Retreat,37i9dQZF1DX8Uebhn9wzrS,0.91,-11.361,1
0,Loomington,0.362,29aKlnFemuICJhqZPuZ1po,0.675,0.719,50,chill,4,https://api.spotify.com/v1/tracks/29aKlnFemuICJhqZPuZ1po,0.73,29aKlnFemuICJhqZPuZ1po,2023-10-06,spotify:track:29aKlnFemuICJhqZPuZ1po,0.559,84.801,Chill Lofi Study Beats,Donuts,141176,https://api.spotify.com/v1/audio-analysis/29aKlnFemuICJhqZPuZ1po,0.929,audio_features,0Us2I3jTIZ3q18uoyhVjvr,lofi,Donuts,37i9dQZF1DX8Uebhn9wzrS,0.79,-9.471,0
6,ninetytwo.,0.47,6nZIx6Ck3oNPR1L5FblIY0,0.151,0.0298,50,chill,4,https://api.spotify.com/v1/tracks/6nZIx6Ck3oNPR1L5FblIY0,0.427,6nZIx6Ck3oNPR1L5FblIY0,2023-09-29,spotify:track:6nZIx6Ck3oNPR1L5FblIY0,0.617,75.008,Chill Lofi Study Beats,the neighborhood,129600,https://api.spotify.com/v1/audio-analysis/6nZIx6Ck3oNPR1L5FblIY0,0.526,audio_features,4fvFegKW9QME1hmJVigINz,lofi,the neighborhood,37i9dQZF1DX8Uebhn9wzrS,0.401,-13.3,0
1,"FloFilz, HNNY",0.325,1FnSnpMEQF0USjUgeuOf4y,0.0998,0.0483,50,chill,4,https://api.spotify.com/v1/tracks/1FnSnpMEQF0USjUgeuOf4y,0.151,1FnSnpMEQF0USjUgeuOf4y,2024-06-07,spotify:track:1FnSnpMEQF0USjUgeuOf4y,0.472,82.847,Chill Lofi Study Beats,Early Birds,142410,https://api.spotify.com/v1/audio-analysis/1FnSnpMEQF0USjUgeuOf4y,0.915,audio_features,6tATSmM3ph9cXzwMYinRes,lofi,Early Birds,37i9dQZF1DX8Uebhn9wzrS,0.896,-11.39,0
0,merīkurisumasu!,0.198,7peXxoGUQw6hVftcKNIN6J,0.104,0.337,50,chill,4,https://api.spotify.com/v1/tracks/7peXxoGUQw6hVftcKNIN6J,0.164,7peXxoGUQw6hVftcKNIN6J,2023-10-02,spotify:track:7peXxoGUQw6hVftcKNIN6J,0.831,83.983,Chill Lofi Study Beats,The Day Before Yesterday,122143,https://api.spotify.com/v1/audio-analysis/7peXxoGUQw6hVftcKNIN6J,0.74,audio_features,4rJbIrWhBpge9CP2ULnDqS,lofi,The Day Before Yesterday,37i9dQZF1DX8Uebhn9wzrS,0.943,-16.467,1
10,Violet Blanca,0.49,043xe58AMUGPJgCnRJynj9,0.103,0.169,50,chill,1,https://api.spotify.com/v1/tracks/043xe58AMUGPJgCnRJynj9,0.175,043xe58AMUGPJgCnRJynj9,2024-03-08,spotify:track:043xe58AMUGPJgCnRJynj9,0.582,132.682,Chill Lofi Study Beats,Laundry Tessomancy,121250,https://api.spotify.com/v1/audio-analysis/043xe58AMUGPJgCnRJynj9,0.905,audio_features,0EJbkfTfesTIJYAPoInRKG,lofi,Laundry Tessomancy,37i9dQZF1DX8Uebhn9wzrS,0.73,-8.651,0
8,Dozy Duzzn,0.0518,0Pvu5OJLVcukLnrLFZ8YgH,0.107,0.0705,50,chill,4,https://api.spotify.com/v1/tracks/0Pvu5OJLVcukLnrLFZ8YgH,0.299,0Pvu5OJLVcukLnrLFZ8YgH,2024-08-18,spotify:track:0Pvu5OJLVcukLnrLFZ8YgH,0.335,111.893,Chill Lofi Study Beats,Snooze Groove,124324,https://api.spotify.com/v1/audio-analysis/0Pvu5OJLVcukLnrLFZ8YgH,0.936,audio_features,5CaL7WVwN9ZBYHbzcXLCL6,lofi,Snooze Groove,37i9dQZF1DX8Uebhn9wzrS,0.984,-26.628,0
6,Summer Clarke,0.335,2LgVhJxRPvs9sNxMbsZPX5,0.12,0.0547,50,chill,4,https://api.spotify.com/v1/tracks/2LgVhJxRPvs9sNxMbsZPX5,0.497,2LgVhJxRPvs9sNxMbsZPX5,2024-03-15,spotify:track:2LgVhJxRPvs9sNxMbsZPX5,0.824,130.077,Chill Lofi Study Beats,devotion,142250,https://api.spotify.com/v1/audio-analysis/2LgVhJxRPvs9sNxMbsZPX5,0.914,audio_features,3yO0qSDkaa1SLKawgxWeNE,lofi,devotion,37i9dQZF1DX8Uebhn9wzrS,0.905,-9.877,0
6,Ponzi Skeemz,0.276,0WZmg03i0vltH03r3pDuex,0.111,0.0388,50,chill,4,https://api.spotify.com/v1/tracks/0WZmg03i0vltH03r3pDuex,0.511,0WZmg03i0vltH03r3pDuex,2024-01-12,spotify:track:0WZmg03i0vltH03r3pDuex,0.691,139.971,Chill Lofi Study Beats,semi-hollow,158000,https://api.spotify.com/v1/audio-analysis/0WZmg03i0vltH03r3pDuex,0.872,audio_features,4ctfPJLaYEBKhoy5E7aR3k,lofi,semi-hollow,37i9dQZF1DX8Uebhn9wzrS,0.811,-11.717,1
7,peerless,0.378,7fZE886mHBzgaeA5SlMSaa,0.128,0.122,49,chill,4,https://api.spotify.com/v1/tracks/7fZE886mHBzgaeA5SlMSaa,0.326,7fZE886mHBzgaeA5SlMSaa,2022-11-25,spotify:track:7fZE886mHBzgaeA5SlMSaa,0.636,174.068,Chill Lofi Study Beats,Laboratoire,132247,https://api.spotify.com/v1/audio-analysis/7fZE886mHBzgaeA5SlMSaa,0.848,audio_features,6TmlJOoGjqc57gXO0lxgvX,lofi,Smoking at Sundown,37i9dQZF1DX8Uebhn9wzrS,0.258,-7.764,1
3,Collinsworthy,0.163,6b0G1mrrgS9isDGFnd8yCd,0.109,0.109,49,chill,4,https://api.spotify.com/v1/tracks/6b0G1mrrgS9isDGFnd8yCd,0.31,6b0G1mrrgS9isDGFnd8yCd,2024-03-01,spotify:track:6b0G1mrrgS9isDGFnd8yCd,0.69,168.056,Chill Lofi Study Beats,rolling,128661,https://api.spotify.com/v1/audio-analysis/6b0G1mrrgS9isDGFnd8yCd,0.937,audio_features,0LMHOwkYVvz59LiHohbFtj,lofi,rolling,37i9dQZF1DX8Uebhn9wzrS,0.932,-16.182,0
0,buggy beats,0.0929,6qSwCH11dUzTMU6dxvDtRo,0.109,0.092,49,chill,4,https://api.spotify.com/v1/tracks/6qSwCH11dUzTMU6dxvDtRo,0.192,6qSwCH11dUzTMU6dxvDtRo,2024-03-22,spotify:track:6qSwCH11dUzTMU6dxvDtRo,0.523,116.163,Chill Lofi Study Beats,deep reverie,153362,https://api.spotify.com/v1/audio-analysis/6qSwCH11dUzTMU6dxvDtRo,0.885,audio_features,030JyTVxSvL5YzNCVrW12m,lofi,deep reverie,37i9dQZF1DX8Uebhn9wzrS,0.919,-20.861,1
5,d.w.h,0.319,2euw7YmuTYRuBx0DQTgvqq,0.118,0.0358,49,chill,4,https://api.spotify.com/v1/tracks/2euw7YmuTYRuBx0DQTgvqq,0.404,2euw7YmuTYRuBx0DQTgvqq,2023-11-10,spotify:track:2euw7YmuTYRuBx0DQTgvqq,0.65,75.996,Chill Lofi Study Beats,Bareru Rōru,158092,https://api.spotify.com/v1/audio-analysis/2euw7YmuTYRuBx0DQTgvqq,0.916,audio_features,4UDE3AKNXjv7rFvv4T5KKO,lofi,Bareru Rōru,37i9dQZF1DX8Uebhn9wzrS,0.778,-7.9,0
0,uniqlesse,0.179,0fs6IBGLB7LfiZZ2avlJUF,0.106,0.132,49,chill,3,https://api.spotify.com/v1/tracks/0fs6IBGLB7LfiZZ2avlJUF,0.184,0fs6IBGLB7LfiZZ2avlJUF,2024-03-15,spotify:track:0fs6IBGLB7LfiZZ2avlJUF,0.827,160.01,Chill Lofi Study Beats,pistachios forever,183000,https://api.spotify.com/v1/audio-analysis/0fs6IBGLB7LfiZZ2avlJUF,0.887,audio_features,0K2AeWTHKIEQSBq0oPbIF4,lofi,pistachios forever,37i9dQZF1DX8Uebhn9wzrS,0.899,-12.561,1
10,"Ghostnaut, Lunath",0.21,2ArzG3wZ8AtiTyAZ4ErUyV,0.117,0.0428,49,chill,4,https://api.spotify.com/v1/tracks/2ArzG3wZ8AtiTyAZ4ErUyV,0.176,2ArzG3wZ8AtiTyAZ4ErUyV,2024-08-30,spotify:track:2ArzG3wZ8AtiTyAZ4ErUyV,0.686,153.988,Chill Lofi Study Beats,Satin Soul,154000,https://api.spotify.com/v1/audio-analysis/2ArzG3wZ8AtiTyAZ4ErUyV,0.927,audio_features,7v6SSUmG30r1AkvgOZiky9,lofi,Satin Soul,37i9dQZF1DX8Uebhn9wzrS,0.912,-16.079,1
11,George Claymon,0.405,1UKtFpdPEJIgU0rFchWKqt,0.105,0.0389,25,classic,4,https://api.spotify.com/v1/tracks/1UKtFpdPEJIgU0rFchWKqt,0.672,1UKtFpdPEJIgU0rFchWKqt,2022-04-20,spotify:track:1UKtFpdPEJIgU0rFchWKqt,0.686,118.245,Classic Country,Country Music Oldies: Best Old Country Songs & Golden Classic Country Hits 60'S 70'S 80'S,141119,https://api.spotify.com/v1/audio-analysis/1UKtFpdPEJIgU0rFchWKqt,0,audio_features,3XpzzPadN3XadIfniabykg,country,King of the Road,5AgNIKN8i20irzvQ7CTO68,0.611,-9.472,1
7,Johnny Cash,0.518,5rDkA2TFOImbiVenmnE9r4,0.431,0.0269,58,classic,4,https://api.spotify.com/v1/tracks/5rDkA2TFOImbiVenmnE9r4,0.676,5rDkA2TFOImbiVenmnE9r4,2002-02-12,spotify:track:5rDkA2TFOImbiVenmnE9r4,0.661,104.565,Classic Country,The Essential Johnny Cash,155707,https://api.spotify.com/v1/audio-analysis/5rDkA2TFOImbiVenmnE9r4,0.000158,audio_features,4E2eUhFHqTG2pu9MN1NDIF,country,Ring of Fire,5AgNIKN8i20irzvQ7CTO68,0.267,-8.004,1
2,Jason Morrigan,0.421,1PcHxke0IW95xoesZDq7ZJ,0.199,0.0257,39,classic,4,https://api.spotify.com/v1/tracks/1PcHxke0IW95xoesZDq7ZJ,0.378,1PcHxke0IW95xoesZDq7ZJ,2022-06-20,spotify:track:1PcHxke0IW95xoesZDq7ZJ,0.62,73.645,Classic Country,Best Country Love Songs: Old Country Music from the 60'S 70'S 80'S 90'S,200424,https://api.spotify.com/v1/audio-analysis/1PcHxke0IW95xoesZDq7ZJ,4.64e-06,audio_features,1KEzsfN2P3a5FVuFNI1UUR,country,Always on My Mind,5AgNIKN8i20irzvQ7CTO68,0.712,-9.987,1
10,Jess Sharon,0.404,44XTUEb5jMvHL1XFdYLFo3,0.281,0.0272,35,classic,4,https://api.spotify.com/v1/tracks/44XTUEb5jMvHL1XFdYLFo3,0.346,44XTUEb5jMvHL1XFdYLFo3,2016-06-20,spotify:track:44XTUEb5jMvHL1XFdYLFo3,0.537,70.986,Classic Country,Country Music Classics & Old Songs,158028,https://api.spotify.com/v1/audio-analysis/44XTUEb5jMvHL1XFdYLFo3,0.000233,audio_features,2IEvri5AGMaUQxyu2d0ySw,country,Crazy,5AgNIKN8i20irzvQ7CTO68,0.534,-11.153,1
9,John Denver,0.445,448mZKZ9AizlUi3zcaBgD6,0.116,0.0264,33,classic,4,https://api.spotify.com/v1/tracks/448mZKZ9AizlUi3zcaBgD6,0.664,448mZKZ9AizlUi3zcaBgD6,2010-12-13,spotify:track:448mZKZ9AizlUi3zcaBgD6,0.455,81.953,Classic Country,Pure... Country,189840,https://api.spotify.com/v1/audio-analysis/448mZKZ9AizlUi3zcaBgD6,0,audio_features,0voKCkfqWEnFaQ1TXsIdfR,country,"Take Me Home, Country Roads (Original Version) [Remastered]",5AgNIKN8i20irzvQ7CTO68,0.663,-6.996,1
0,Mary J. Blige,0.717,5n2wrLDldsLbFWi8dmqJua,0.111,0.0889,39,classic,4,https://api.spotify.com/v1/tracks/5n2wrLDldsLbFWi8dmqJua,0.491,5n2wrLDldsLbFWi8dmqJua,2024-11-15,spotify:track:5n2wrLDldsLbFWi8dmqJua,0.702,91.068,Soul Coffee,Gratitude,211120,https://api.spotify.com/v1/audio-analysis/5n2wrLDldsLbFWi8dmqJua,1.88e-05,audio_features,6F5xlV2Y4NTIAB8rd1gbAy,soul,Can’t Wait For You,37i9dQZF1DXaXDsfv6nvZ5,0.0607,-5.165,1
7,"Byron Juane, Kenyon Dixon",0.538,3EkBW1RjjYnjDl1DJKTT7m,0.0876,0.131,32,classic,4,https://api.spotify.com/v1/tracks/3EkBW1RjjYnjDl1DJKTT7m,0.369,3EkBW1RjjYnjDl1DJKTT7m,2024-03-29,spotify:track:3EkBW1RjjYnjDl1DJKTT7m,0.579,115.011,Soul Coffee,Timeless,205033,https://api.spotify.com/v1/audio-analysis/3EkBW1RjjYnjDl1DJKTT7m,0,audio_features,4805JZGMvu1ZqzmPnbOl2R,soul,Timeless,37i9dQZF1DXaXDsfv6nvZ5,0.582,-6.942,1
6,Snoh Aalegra,0.142,3FImu2LpSuH6gDHBuFgIbS,0.107,0.0319,66,classic,4,https://api.spotify.com/v1/tracks/3FImu2LpSuH6gDHBuFgIbS,0.1,3FImu2LpSuH6gDHBuFgIbS,2021-10-29,spotify:track:3FImu2LpSuH6gDHBuFgIbS,0.367,69.827,Soul Coffee,Spotify Singles,189463,https://api.spotify.com/v1/audio-analysis/3FImu2LpSuH6gDHBuFgIbS,0.00367,audio_features,28wKxlJocWCrrxUgYC2zEQ,soul,DO 4 LOVE,37i9dQZF1DXaXDsfv6nvZ5,0.913,-12.717,0
8,Elmiene,0.364,2Oz4HbXcWm8kFWptHFEUW0,0.104,0.046,48,classic,3,https://api.spotify.com/v1/tracks/2Oz4HbXcWm8kFWptHFEUW0,0.184,2Oz4HbXcWm8kFWptHFEUW0,2024-10-21,spotify:track:2Oz4HbXcWm8kFWptHFEUW0,0.365,123.872,Soul Coffee,Anyways,176889,https://api.spotify.com/v1/audio-analysis/2Oz4HbXcWm8kFWptHFEUW0,0.000753,audio_features,66EFzvYO27ivn7FpjjAN22,soul,Anyways,37i9dQZF1DXaXDsfv6nvZ5,0.834,-11.528,1
0,Cleo Sol,0.462,47s5hKfwGXliAAB8wKMiNo,0.112,0.0589,64,classic,4,https://api.spotify.com/v1/tracks/47s5hKfwGXliAAB8wKMiNo,0.655,47s5hKfwGXliAAB8wKMiNo,2020-03-27,spotify:track:47s5hKfwGXliAAB8wKMiNo,0.596,173.866,Soul Coffee,Rose in the Dark,335310,https://api.spotify.com/v1/audio-analysis/47s5hKfwGXliAAB8wKMiNo,0.0581,audio_features,4o5dzQHDzmBBc4Z3jSWVR9,soul,When I'm in Your Arms,37i9dQZF1DXaXDsfv6nvZ5,0.476,-10.605,1
5,Mack Keane,0.462,1TtdzDwa2r0REWVcFihwmT,0.0673,0.132,39,classic,4,https://api.spotify.com/v1/tracks/1TtdzDwa2r0REWVcFihwmT,0.803,1TtdzDwa2r0REWVcFihwmT,2024-10-25,spotify:track:1TtdzDwa2r0REWVcFihwmT,0.717,173.978,Soul Coffee,Heal U / Out My Hair,180455,https://api.spotify.com/v1/audio-analysis/1TtdzDwa2r0REWVcFihwmT,0.000155,audio_features,6w3SEOFS1XYWBKn4WKfg4J,soul,Out My Hair,37i9dQZF1DXaXDsfv6nvZ5,0.19,-9.542,1
11,Beyoncé,0.904,0K9tfzrxJyCQIf7oAlPwaK,0.507,0.341,63,classic,4,https://api.spotify.com/v1/tracks/0K9tfzrxJyCQIf7oAlPwaK,0.764,0K9tfzrxJyCQIf7oAlPwaK,2024-03-29,spotify:track:0K9tfzrxJyCQIf7oAlPwaK,0.617,151.926,Soul Coffee,COWBOY CARTER,274766,https://api.spotify.com/v1/audio-analysis/0K9tfzrxJyCQIf7oAlPwaK,0,audio_features,6BzxX6zkDsYKFJ04ziU5xQ,soul,YA YA,37i9dQZF1DXaXDsfv6nvZ5,0.317,-5.371,1
0,Mario,0.782,6kLEz38AjUXwYj9XUTiT5j,0.0992,0.0601,52,classic,4,https://api.spotify.com/v1/tracks/6kLEz38AjUXwYj9XUTiT5j,0.511,6kLEz38AjUXwYj9XUTiT5j,2024-11-08,spotify:track:6kLEz38AjUXwYj9XUTiT5j,0.613,79.979,Soul Coffee,Glad You Came,145518,https://api.spotify.com/v1/audio-analysis/6kLEz38AjUXwYj9XUTiT5j,0.000112,audio_features,2RYVwOEFppOjw7TodiC5lV,soul,Glad You Came,37i9dQZF1DXaXDsfv6nvZ5,0.369,-7.498,1
9,"Alex Isley, Masego, Jack Dine",0.619,1VAKnb1btGrQXcVZVSRkPe,0.0951,0.0772,63,classic,4,https://api.spotify.com/v1/tracks/1VAKnb1btGrQXcVZVSRkPe,0.354,1VAKnb1btGrQXcVZVSRkPe,2020-07-17,spotify:track:1VAKnb1btGrQXcVZVSRkPe,0.658,136.077,Soul Coffee,Good & Plenty,204706,https://api.spotify.com/v1/audio-analysis/1VAKnb1btGrQXcVZVSRkPe,0.0667,audio_features,53FhNZMrcBim6Ec9mp8ifl,soul,Good & Plenty,37i9dQZF1DXaXDsfv6nvZ5,0.788,-7.316,0
6,Mac Ayres,0.188,5hiKumtJTCHaaWwgxdpnoD,0.326,0.0434,46,classic,4,https://api.spotify.com/v1/tracks/5hiKumtJTCHaaWwgxdpnoD,0.151,5hiKumtJTCHaaWwgxdpnoD,2024-11-08,spotify:track:5hiKumtJTCHaaWwgxdpnoD,0.449,75.085,Soul Coffee,cloudy,266705,https://api.spotify.com/v1/audio-analysis/5hiKumtJTCHaaWwgxdpnoD,3.24e-06,audio_features,07qAkNgFlbkUpIJzT3jtTf,soul,somebody new,37i9dQZF1DXaXDsfv6nvZ5,0.983,-13.996,0
8,Cleo Sol,0.176,3NiL2JcFIncyshy4KOKA73,0.119,0.213,63,classic,4,https://api.spotify.com/v1/tracks/3NiL2JcFIncyshy4KOKA73,0.497,3NiL2JcFIncyshy4KOKA73,2023-09-15,spotify:track:3NiL2JcFIncyshy4KOKA73,0.574,78.929,Soul Coffee,Heaven,236236,https://api.spotify.com/v1/audio-analysis/3NiL2JcFIncyshy4KOKA73,0.437,audio_features,6aWsHOGYXoEY1kxnxGMLwU,soul,Go Baby,37i9dQZF1DXaXDsfv6nvZ5,0.928,-10.924,0
5,Tiana Major9,0.574,62JbZPGa7SEYbF0rJJXT05,0.114,0.171,44,classic,4,https://api.spotify.com/v1/tracks/62JbZPGa7SEYbF0rJJXT05,0.472,62JbZPGa7SEYbF0rJJXT05,2024-11-11,spotify:track:62JbZPGa7SEYbF0rJJXT05,0.525,140.592,Soul Coffee,alone,186259,https://api.spotify.com/v1/audio-analysis/62JbZPGa7SEYbF0rJJXT05,0.000167,audio_features,078mNMvgotfFlDzQge83em,soul,alone,37i9dQZF1DXaXDsfv6nvZ5,0.146,-8.071,0
4,Cleo Sol,0.184,0BDlu6AEeWxdjmKwFc0rI0,0.0978,0.0397,61,classic,4,https://api.spotify.com/v1/tracks/0BDlu6AEeWxdjmKwFc0rI0,0.21,0BDlu6AEeWxdjmKwFc0rI0,2024-11-01,spotify:track:0BDlu6AEeWxdjmKwFc0rI0,0.451,146.701,Soul Coffee,Fear When You Fly,220104,https://api.spotify.com/v1/audio-analysis/0BDlu6AEeWxdjmKwFc0rI0,0.0414,audio_features,1Dve6i5g4D9Xw2GJCb9xOZ,soul,Fear When You Fly,37i9dQZF1DXaXDsfv6nvZ5,0.554,-16.144,0
8,"Pale Jay, Ironsides",0.44,0ehGcL48kQnjyvhe8P49pq,0.249,0.0299,59,classic,3,https://api.spotify.com/v1/tracks/0ehGcL48kQnjyvhe8P49pq,0.38,0ehGcL48kQnjyvhe8P49pq,2024-04-02,spotify:track:0ehGcL48kQnjyvhe8P49pq,0.236,98.615,Soul Coffee,In Limbo,195600,https://api.spotify.com/v1/audio-analysis/0ehGcL48kQnjyvhe8P49pq,0.573,audio_features,4VsRC2WqckvyyMSKu4ulYu,soul,In Limbo,37i9dQZF1DXaXDsfv6nvZ5,0.767,-9.163,1
7,Ray Lozano,0.627,0EszgYPRpVpz4pVaXttpiJ,0.211,0.0864,47,classic,4,https://api.spotify.com/v1/tracks/0EszgYPRpVpz4pVaXttpiJ,0.749,0EszgYPRpVpz4pVaXttpiJ,2024-11-07,spotify:track:0EszgYPRpVpz4pVaXttpiJ,0.701,139.915,Soul Coffee,HiYA,178064,https://api.spotify.com/v1/audio-analysis/0EszgYPRpVpz4pVaXttpiJ,0.103,audio_features,35dPX13gN6H8CLNXL6viq1,soul,HiYA,37i9dQZF1DXaXDsfv6nvZ5,0.453,-7.141,0
7,"Ezra Collective, Yazmin Lacey",0.662,3t5jf0Qgk9oJU6kOOHU7cZ,0.0942,0.0594,58,classic,4,https://api.spotify.com/v1/tracks/3t5jf0Qgk9oJU6kOOHU7cZ,0.469,3t5jf0Qgk9oJU6kOOHU7cZ,2024-06-18,spotify:track:3t5jf0Qgk9oJU6kOOHU7cZ,0.669,118.009,Soul Coffee,God Gave Me Feet For Dancing (feat. Yazmin Lacey),239307,https://api.spotify.com/v1/audio-analysis/3t5jf0Qgk9oJU6kOOHU7cZ,0.0215,audio_features,0ox9tbhuvpoGllNRJ87IOe,soul,God Gave Me Feet For Dancing (feat. Yazmin Lacey),37i9dQZF1DXaXDsfv6nvZ5,0.49,-9.433,0
0,Amaria,0.233,4hmmx1yd7U5LKmU8jkrzuV,0.0919,0.153,48,classic,4,https://api.spotify.com/v1/tracks/4hmmx1yd7U5LKmU8jkrzuV,0.384,4hmmx1yd7U5LKmU8jkrzuV,2024-10-11,spotify:track:4hmmx1yd7U5LKmU8jkrzuV,0.724,154.026,Soul Coffee,Free Fallin',137922,https://api.spotify.com/v1/audio-analysis/4hmmx1yd7U5LKmU8jkrzuV,0.0279,audio_features,3JQ4zns5D1DTCoAgmjjweC,soul,Free Fallin',37i9dQZF1DXaXDsfv6nvZ5,0.513,-14.119,1
