track_name,valence,playlist_name,energy,id,speechiness,tempo,playlist_genre,track_id,track_album_release_date,mode,danceability,instrumentalness,time_signature,loudness,track_album_id,track_popularity,uri,duration_ms,track_href,track_artist,key,playlist_subgenre,acousticness,liveness,analysis_url,type,track_album_name,playlist_id
U Remind Me,0.726,R&B Hits,0.629,2QsZVnbWVSjKMXK6K3uRBL,0.0782,93.985,r&b,2QsZVnbWVSjKMXK6K3uRBL,2001-08-07,1,0.657,0,4,-4.938,6k16WXh4rKyusIoN00rmpi,69,spotify:track:2QsZVnbWVSjKMXK6K3uRBL,266893,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,USHER,6,modern,0.194,0.254,https://api.spotify.com/v1/audio-analysis/2QsZVnbWVSjKMXK6K3uRBL,audio_features,8701,37i9dQZF1EQoqCH7BwIYb7
Should've Been A Cowboy,0.732,Classic Country,0.793,18BajNiyvH6GpYshB0unrm,0.0322,133.843,country,18BajNiyvH6GpYshB0unrm,2008-01-01,1,0.586,0,4,-3.713,3UBjWaGRf6ppcvnJd9M9UC,59,spotify:track:18BajNiyvH6GpYshB0unrm,208413,https://api.spotify.com/v1/tracks/18BajNiyvH6GpYshB0unrm,Toby Keith,7,classic,0.351,0.3,https://api.spotify.com/v1/audio-analysis/18BajNiyvH6GpYshB0unrm,audio_features,Toby Keith 35 Biggest Hits,5AgNIKN8i20irzvQ7CTO68
Eyes Closed,0.0717,Chill Lofi Study Beats,0.146,46vOrwK5aYq71BwwIAv1iO,0.0392,87.739,lofi,46vOrwK5aYq71BwwIAv1iO,2024-11-08,0,0.27,0.811,4,-22.956,75NgOVy1YHg0cff4XhUsYQ,38,spotify:track:46vOrwK5aYq71BwwIAv1iO,132784,https://api.spotify.com/v1/tracks/46vOrwK5aYq71BwwIAv1iO,Red Cedar,9,chill,0.781,0.111,https://api.spotify.com/v1/audio-analysis/46vOrwK5aYq71BwwIAv1iO,audio_features,Eyes Closed,37i9dQZF1DX8Uebhn9wzrS
Softly As In A Morning Sunrise - Remastered 2001/Rudy Van Gelder Edition,0.448,Jazz Classics,0.201,3DZShPBwoWAfFgPKBUcFFJ,0.0509,126.745,jazz,3DZShPBwoWAfFgPKBUcFFJ,1958-01-01,0,0.581,0.0946,4,-15.421,0dSFSlppCQph48h0RE52iH,47,spotify:track:3DZShPBwoWAfFgPKBUcFFJ,393533,https://api.spotify.com/v1/tracks/3DZShPBwoWAfFgPKBUcFFJ,Sonny Clark Trio,0,classic,0.937,0.137,https://api.spotify.com/v1/audio-analysis/3DZShPBwoWAfFgPKBUcFFJ,audio_features,Sonny Clark Trio (Remastered 2001/Rudy Van Gelder Edition),37i9dQZF1DXbITWG1ZJKYt
Mountain Song,0.313,80s Rock Anthems,0.931,5fKZJHzJ9d3MADArbm9muW,0.0837,82.748,rock,5fKZJHzJ9d3MADArbm9muW,1988-08-23,1,0.324,0.0252,4,-6.803,4DVBJPJyizvHfJQt5pYaCa,51,spotify:track:5fKZJHzJ9d3MADArbm9muW,242720,https://api.spotify.com/v1/tracks/5fKZJHzJ9d3MADArbm9muW,Jane's Addiction,9,80s,0.0155,0.277,https://api.spotify.com/v1/audio-analysis/5fKZJHzJ9d3MADArbm9muW,audio_features,Nothing's Shocking,37i9dQZF1DX1spT6G94GFC
Crazy On You,0.383,Rock Classics,0.459,5zH710lFSLtkHbMkslLDjR,0.0329,129.929,rock,5zH710lFSLtkHbMkslLDjR,1975,0,0.435,0.000103,4,-12.442,2N0AgtWbCmVoNUl2GN1opH,66,spotify:track:5zH710lFSLtkHbMkslLDjR,293440,https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR,Heart,9,classic,0.117,0.132,https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR,audio_features,Dreamboat Annie,37i9dQZF1DWXRqgorJj26U
ONE CALL,0.253,Top Gaming Tracks,0.539,69phA1R4gmQsBFRQ3INW8C,0.0561,158.105,gaming,69phA1R4gmQsBFRQ3INW8C,2023-11-17,1,0.65,2.67e-05,4,-7.281,2D1j7mjB55lvygjMmYgTYT,76,spotify:track:69phA1R4gmQsBFRQ3INW8C,121399,https://api.spotify.com/v1/tracks/69phA1R4gmQsBFRQ3INW8C,Rich Amiri,1,modern,0.00617,0.114,https://api.spotify.com/v1/audio-analysis/69phA1R4gmQsBFRQ3INW8C,audio_features,Ghetto Fabulous,37i9dQZF1DWTyiBJ6yEqeu
Hey Daddy (Daddy's Home),0.352,R&B Hits,0.698,030OCtLMrljNhp8OWHBWW3,0.0286,95.975,r&b,030OCtLMrljNhp8OWHBWW3,2010-03-30,1,0.59,0,4,-4.262,6A1F3Fkq5dYeYYNkXflcTX,76,spotify:track:030OCtLMrljNhp8OWHBWW3,224093,https://api.spotify.com/v1/tracks/030OCtLMrljNhp8OWHBWW3,USHER,11,modern,0.000176,0.107,https://api.spotify.com/v1/audio-analysis/030OCtLMrljNhp8OWHBWW3,audio_features,Raymond v Raymond (Expanded Edition),37i9dQZF1EQoqCH7BwIYb7
"An der schönen blauen Donau, Op.314",0.0936,Classical Essentials,0.0252,0dzl6bBvsIAfHLlTbBObTW,0.0346,94.736,classical,0dzl6bBvsIAfHLlTbBObTW,1982-01-01,1,0.233,0.604,4,-24.824,1lAJc6zeDxHqqeRPHuqKZY,0,spotify:track:0dzl6bBvsIAfHLlTbBObTW,707173,https://api.spotify.com/v1/tracks/0dzl6bBvsIAfHLlTbBObTW,"Johann Strauss II, Berliner Philharmoniker, Herbert von Karajan",2,essential,0.975,0.143,https://api.spotify.com/v1/audio-analysis/0dzl6bBvsIAfHLlTbBObTW,audio_features,"Strauss, J.: An der schönen blauen Donau (The Blue Danube)",37i9dQZF1DWWEJlAGA9gs0
Stubborn (with Asake),0.863,African Heat,0.663,4cpxSBb2TRx8WJhQM1Jdpk,0.164,109.979,afrobeats,4cpxSBb2TRx8WJhQM1Jdpk,2024-05-10,0,0.8,0,4,-9.608,6VgHyE8Qnldqdf6Ab8JR0b,56,spotify:track:4cpxSBb2TRx8WJhQM1Jdpk,176333,https://api.spotify.com/v1/tracks/4cpxSBb2TRx8WJhQM1Jdpk,"Victony, Asake",9,african,0.453,0.0929,https://api.spotify.com/v1/audio-analysis/4cpxSBb2TRx8WJhQM1Jdpk,audio_features,Stubborn (with Asake),37i9dQZF1DWYkaDif7Ztbp
,0.648,Bollywood Butter,0.898,4fgJe7zBjVXvs8HxtE21Y9,0.171,88.335,indian,4fgJe7zBjVXvs8HxtE21Y9,0000,1,0.486,0,4,-3.791,0OV6Olty1sYOl8414511Ae,0,spotify:track:4fgJe7zBjVXvs8HxtE21Y9,299333,https://api.spotify.com/v1/tracks/4fgJe7zBjVXvs8HxtE21Y9,,9,bollywood,0.309,0.0886,https://api.spotify.com/v1/audio-analysis/4fgJe7zBjVXvs8HxtE21Y9,audio_features,,2KA1ER81lhJ7VWNEs3dkpZ
Down with the Sickness,0.924,Metal Essentials,0.896,4ImIJRZNJhNQLLdUFSYJoS,0.056,90.009,metal,4ImIJRZNJhNQLLdUFSYJoS,2010-03-22,0,0.649,1.19e-05,4,-2.704,07w0hGS9XUdFsPBvDHy16y,60,spotify:track:4ImIJRZNJhNQLLdUFSYJoS,278707,https://api.spotify.com/v1/tracks/4ImIJRZNJhNQLLdUFSYJoS,Disturbed,10,classic,0.000319,0.102,https://api.spotify.com/v1/audio-analysis/4ImIJRZNJhNQLLdUFSYJoS,audio_features,The Sickness (10th Anniversary Edition),37i9dQZF1DWWOaP4H0w5b0
"String Quintet in E Major, G. 275: III. Menuetto",0.486,Classical Essentials,0.0113,3MGdBHevIGU82NqTM2S1PF,0.0443,111.541,classical,3MGdBHevIGU82NqTM2S1PF,1993-01-01,1,0.466,0.0257,3,-34.2,0eKd0WGHFP7flkzOuoEgMc,46,spotify:track:3MGdBHevIGU82NqTM2S1PF,204000,https://api.spotify.com/v1/tracks/3MGdBHevIGU82NqTM2S1PF,"Luigi Boccherini, Orpheus Chamber Orchestra",9,essential,0.939,0.0924,https://api.spotify.com/v1/audio-analysis/3MGdBHevIGU82NqTM2S1PF,audio_features,Classical Hits,37i9dQZF1DWWEJlAGA9gs0
PSYCHOLOGIQUE,0.47,Afro Hits,0.66,2fuHzxuylp3hH7XcVABSlw,0.0704,118.006,afrobeats,2fuHzxuylp3hH7XcVABSlw,2024-09-20,0,0.794,0,4,-7.442,7bwHY8zkw9nqxxw1WIQ7Qa,60,spotify:track:2fuHzxuylp3hH7XcVABSlw,235932,https://api.spotify.com/v1/tracks/2fuHzxuylp3hH7XcVABSlw,Tiakola,6,nigerian,0.138,0.0917,https://api.spotify.com/v1/audio-analysis/2fuHzxuylp3hH7XcVABSlw,audio_features,BDLM VOL.1,37i9dQZF1DWX0o6sD1a6P5
The Best,0.744,Rock Classics,0.737,6pPWRBubXOBAHnjl5ZIujB,0.0296,103.867,rock,6pPWRBubXOBAHnjl5ZIujB,1989-09-13,1,0.662,0.0191,4,-9.54,3hgAoHSmany3EiKL0Aqh3G,69,spotify:track:6pPWRBubXOBAHnjl5ZIujB,329800,https://api.spotify.com/v1/tracks/6pPWRBubXOBAHnjl5ZIujB,Tina Turner,0,classic,0.108,0.119,https://api.spotify.com/v1/audio-analysis/6pPWRBubXOBAHnjl5ZIujB,audio_features,Foreign Affair,37i9dQZF1DWXRqgorJj26U
LOST IN PARADISE,0.728,Anime Hits,0.904,7kRKlFCFLAUwt43HWtauhX,0.0786,121.994,j-pop,7kRKlFCFLAUwt43HWtauhX,2020-10-10,0,0.648,2.07e-06,4,-4.565,6Jp8BbweVonPWAP5Qyn56J,64,spotify:track:7kRKlFCFLAUwt43HWtauhX,327967,https://api.spotify.com/v1/tracks/7kRKlFCFLAUwt43HWtauhX,"ALI, AKLO",6,anime,0.0961,0.0629,https://api.spotify.com/v1/audio-analysis/7kRKlFCFLAUwt43HWtauhX,audio_features,LOST IN PARADISE,37i9dQZF1DX3f3gm9VK7fL
Saint Tropez,0.465,African Heat,0.414,6o4oHv1VSmHmHjWfQf8yp0,0.153,111.99,afrobeats,6o4oHv1VSmHmHjWfQf8yp0,2024-10-25,0,0.847,0,4,-10.959,1Vro9qhKIVfWoJSSfCYd01,51,spotify:track:6o4oHv1VSmHmHjWfQf8yp0,145789,https://api.spotify.com/v1/tracks/6o4oHv1VSmHmHjWfQf8yp0,"Juls, Victony",10,african,0.243,0.11,https://api.spotify.com/v1/audio-analysis/6o4oHv1VSmHmHjWfQf8yp0,audio_features,Peace and Love,37i9dQZF1DWYkaDif7Ztbp
Night Nurse,0.895,Reggae Classics,0.366,4DQttwipnILl88cru3BRZx,0.145,73.949,reggae,4DQttwipnILl88cru3BRZx,1982-01-01,1,0.824,0.106,4,-10.96,2HEXjNNUSOwBmhyaEXG5yx,64,spotify:track:4DQttwipnILl88cru3BRZx,249533,https://api.spotify.com/v1/tracks/4DQttwipnILl88cru3BRZx,Gregory Isaacs,7,classic,0.039,0.0403,https://api.spotify.com/v1/audio-analysis/4DQttwipnILl88cru3BRZx,audio_features,Night Nurse (Expanded Edition),71R43lBYQZ6JQXH6LmRo1I
"Dolly Suite, Op. 56: I. Berceuse",0.294,Classical Essentials,0.0076,3NbAsIxDL0fVgNuCLD152P,0.0408,64.645,classical,3NbAsIxDL0fVgNuCLD152P,2015-01-01,1,0.454,0.91,4,-33.663,1VMXYuxv7jwh3XzPZtoELi,62,spotify:track:3NbAsIxDL0fVgNuCLD152P,176518,https://api.spotify.com/v1/tracks/3NbAsIxDL0fVgNuCLD152P,"Gabriel Fauré, Katia Labèque, Marielle Labèque",4,essential,0.995,0.0864,https://api.spotify.com/v1/audio-analysis/3NbAsIxDL0fVgNuCLD152P,audio_features,Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,37i9dQZF1DWWEJlAGA9gs0
Cum on Feel the Noize,0.37,Metal Essentials,0.92,3vV3cr2TpPqFk07zxYUbla,0.12,145.085,metal,3vV3cr2TpPqFk07zxYUbla,1983,0,0.409,0.00105,4,-5.439,3Q3rQ8FK1e9Fd9Gv9xm3CK,67,spotify:track:3vV3cr2TpPqFk07zxYUbla,290960,https://api.spotify.com/v1/tracks/3vV3cr2TpPqFk07zxYUbla,Quiet Riot,11,classic,0.00719,0.0823,https://api.spotify.com/v1/audio-analysis/3vV3cr2TpPqFk07zxYUbla,audio_features,Metal Health,37i9dQZF1DWWOaP4H0w5b0
GODS,0.492,Top Gaming Tracks,0.765,210JJAa9nJOgNa0YNrsT5g,0.0518,145.988,gaming,210JJAa9nJOgNa0YNrsT5g,2023-10-04,0,0.588,3.23e-05,4,-5.914,0rAaP1OBxVCn2cIUZNjGRs,73,spotify:track:210JJAa9nJOgNa0YNrsT5g,220878,https://api.spotify.com/v1/tracks/210JJAa9nJOgNa0YNrsT5g,"League of Legends, NewJeans",3,modern,0.00685,0.2,https://api.spotify.com/v1/audio-analysis/210JJAa9nJOgNa0YNrsT5g,audio_features,GODS,37i9dQZF1DWTyiBJ6yEqeu
Let's Go Crazy,0.376,Rock Classics,0.93,0QeI79sp1vS8L3JgpEO7mD,0.125,195.815,rock,0QeI79sp1vS8L3JgpEO7mD,1984-06-25,1,0.309,0.0022,4,-6.399,7nXJ5k4XgRj5OLg9m8V3zc,16,spotify:track:0QeI79sp1vS8L3JgpEO7mD,280000,https://api.spotify.com/v1/tracks/0QeI79sp1vS8L3JgpEO7mD,Prince,11,classic,0.0192,0.106,https://api.spotify.com/v1/audio-analysis/0QeI79sp1vS8L3JgpEO7mD,audio_features,Purple Rain,37i9dQZF1DWXRqgorJj26U
HIM ALL ALONG,0.506,RapCaviar,0.507,2EKL77lwxvo615Ga7VjEUl,0.072,130.007,hip-hop,2EKL77lwxvo615Ga7VjEUl,2024-10-18,0,0.872,0,4,-6.323,5HoNV9xqGbGufrIFH271dR,76,spotify:track:2EKL77lwxvo615Ga7VjEUl,158667,https://api.spotify.com/v1/tracks/2EKL77lwxvo615Ga7VjEUl,Gunna,4,modern,0.195,0.111,https://api.spotify.com/v1/audio-analysis/2EKL77lwxvo615Ga7VjEUl,audio_features,HIM ALL ALONG,37i9dQZF1DX0XUsuxWHRQd
WORST THING,0.502,Hip-Hop Drive,0.649,5bzAPG8jGfPLN77q49FvMQ,0.0671,150.098,hip-hop,5bzAPG8jGfPLN77q49FvMQ,2024-10-07,0,0.755,0,4,-8.105,4qApsma8HyCAnJ27LbSuIM,51,spotify:track:5bzAPG8jGfPLN77q49FvMQ,129600,https://api.spotify.com/v1/tracks/5bzAPG8jGfPLN77q49FvMQ,Veldor,8,modern,0.177,0.529,https://api.spotify.com/v1/audio-analysis/5bzAPG8jGfPLN77q49FvMQ,audio_features,WORST THING,3i47D9xIUamcm3ZkOIWwkr
Can’t Explain This Love,0.747,Soul Coffee,0.88,6VhWAlezdLAky4AlWsXVx4,0.316,93.984,soul,6VhWAlezdLAky4AlWsXVx4,2024-08-21,0,0.887,7.28e-06,4,-3.879,4Tu4MPRJiKFalIgGn5mi1L,48,spotify:track:6VhWAlezdLAky4AlWsXVx4,181399,https://api.spotify.com/v1/tracks/6VhWAlezdLAky4AlWsXVx4,Allen Stone,10,classic,0.0677,0.117,https://api.spotify.com/v1/audio-analysis/6VhWAlezdLAky4AlWsXVx4,audio_features,Can’t Explain This Love,37i9dQZF1DXaXDsfv6nvZ5
Mirror in the Bathroom,0.951,Reggae Classics,0.702,70pR7ZZ3C5mkLWoWtDhl38,0.0784,171.22,reggae,70pR7ZZ3C5mkLWoWtDhl38,1980-05-01,1,0.624,0.0674,4,-7.399,7aDF56FLsCv7hr8pdLIOnL,0,spotify:track:70pR7ZZ3C5mkLWoWtDhl38,186733,https://api.spotify.com/v1/tracks/70pR7ZZ3C5mkLWoWtDhl38,The Beat,7,classic,0.0855,0.0365,https://api.spotify.com/v1/audio-analysis/70pR7ZZ3C5mkLWoWtDhl38,audio_features,I Just Can't Stop It,71R43lBYQZ6JQXH6LmRo1I
city lights,0.428,Chill Lofi Study Beats,0.308,5vQeIRZVYMZZgaPNiYUz5h,0.0815,150.016,lofi,5vQeIRZVYMZZgaPNiYUz5h,2023-01-13,0,0.786,0.87,4,-17.094,4kfUmEXhzM7XU7QN677eVQ,42,spotify:track:5vQeIRZVYMZZgaPNiYUz5h,141078,https://api.spotify.com/v1/tracks/5vQeIRZVYMZZgaPNiYUz5h,fly_by_wire,5,chill,0.188,0.112,https://api.spotify.com/v1/audio-analysis/5vQeIRZVYMZZgaPNiYUz5h,audio_features,city lights,37i9dQZF1DX8Uebhn9wzrS
"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",0.186,Arab X,0.725,2sOj9vyd6yiss9W1IK6chU,0.223,77.941,arabic,2sOj9vyd6yiss9W1IK6chU,2022-08-26,1,0.42,0,1,-4.262,6NuGZnOc88LcZpEkJIbO50,57,spotify:track:2sOj9vyd6yiss9W1IK6chU,501648,https://api.spotify.com/v1/tracks/2sOj9vyd6yiss9W1IK6chU,"DJ Khaled, Rick Ross, Lil Wayne, JAY-Z, John Legend, Fridayy",8,modern,0.092,0.18,https://api.spotify.com/v1/audio-analysis/2sOj9vyd6yiss9W1IK6chU,audio_features,GOD DID,3gZgGRvDn9tTUy8n7699pD
Neverita,0.428,Chill Spanish Vibes,0.498,31i56LZnwE6uSu3exoHjtB,0.0478,122.016,latin,31i56LZnwE6uSu3exoHjtB,2022-05-06,1,0.876,0,4,-7.511,3RQQmkQEvNCY4prGKE6oc5,75,spotify:track:31i56LZnwE6uSu3exoHjtB,173119,https://api.spotify.com/v1/tracks/31i56LZnwE6uSu3exoHjtB,Bad Bunny,10,chill,0.0706,0.143,https://api.spotify.com/v1/audio-analysis/31i56LZnwE6uSu3exoHjtB,audio_features,Un Verano Sin Ti,0jqQDMmHIkdbkFQdQTlMEQ
Mack the Knife,0.717,Jazz Classics,0.378,0RNxWy0PC3AyH4ThH3aGK6,0.118,178.306,jazz,0RNxWy0PC3AyH4ThH3aGK6,1929,1,0.472,0,4,-14.141,3AiEMTv9oFDRaDjqv93mOU,53,spotify:track:0RNxWy0PC3AyH4ThH3aGK6,201467,https://api.spotify.com/v1/tracks/0RNxWy0PC3AyH4ThH3aGK6,Louis Armstrong,0,classic,0.584,0.332,https://api.spotify.com/v1/audio-analysis/0RNxWy0PC3AyH4ThH3aGK6,audio_features,The Great American Songbook,37i9dQZF1DXbITWG1ZJKYt
Hello Habibi,0.49,Arab X,0.699,4nj32rIPm4mqx15x8B1meM,0.369,66.953,arabic,4nj32rIPm4mqx15x8B1meM,2024-06-26,0,0.621,0,5,-5.164,4L4439Ev3pC3bRZdmKUCgI,55,spotify:track:4nj32rIPm4mqx15x8B1meM,136732,https://api.spotify.com/v1/tracks/4nj32rIPm4mqx15x8B1meM,Olamide,4,modern,0.437,0.287,https://api.spotify.com/v1/audio-analysis/4nj32rIPm4mqx15x8B1meM,audio_features,"Ikigai / 生き甲斐, Vol. 1",3gZgGRvDn9tTUy8n7699pD
Parce Mihi Domine,0.0359,Classical Essentials,0.0656,46tPGzCXCI2oKsemztDA9u,0.0471,128.975,classical,46tPGzCXCI2oKsemztDA9u,1994-09-01,1,0.193,0.829,3,-19.239,6EZ4ZARjmbOF8M9yRzxMxE,45,spotify:track:46tPGzCXCI2oKsemztDA9u,402493,https://api.spotify.com/v1/tracks/46tPGzCXCI2oKsemztDA9u,"Jan Garbarek, Cristobal de Morales, The Hilliard Ensemble",10,essential,0.995,0.119,https://api.spotify.com/v1/audio-analysis/46tPGzCXCI2oKsemztDA9u,audio_features,Officium,37i9dQZF1DWWEJlAGA9gs0
Barcelona,0.619,Chill Spanish Vibes,0.304,4ksOH8hJAZJpqWzOJJ5fCV,0.23,82.939,latin,4ksOH8hJAZJpqWzOJJ5fCV,2020-04-24,0,0.889,0.324,4,-11.076,6TzswGbJlD3UorEQoST3bc,44,spotify:track:4ksOH8hJAZJpqWzOJJ5fCV,155049,https://api.spotify.com/v1/tracks/4ksOH8hJAZJpqWzOJJ5fCV,"Pajaro Sunrise, Yuri Méndez",9,chill,0.714,0.109,https://api.spotify.com/v1/audio-analysis/4ksOH8hJAZJpqWzOJJ5fCV,audio_features,Barcelona,0jqQDMmHIkdbkFQdQTlMEQ
Runnin' Down A Dream,0.422,80s Rock Anthems,0.89,4AiMaeCXwsldpwvA5wu5gM,0.0433,169.94,rock,4AiMaeCXwsldpwvA5wu5gM,1989-01-01,1,0.456,0.167,4,-12.737,5d71Imt5CIb7LpQwDMQ093,57,spotify:track:4AiMaeCXwsldpwvA5wu5gM,292000,https://api.spotify.com/v1/tracks/4AiMaeCXwsldpwvA5wu5gM,Tom Petty,9,80s,0.000449,0.496,https://api.spotify.com/v1/audio-analysis/4AiMaeCXwsldpwvA5wu5gM,audio_features,Full Moon Fever,37i9dQZF1DX1spT6G94GFC
20 Million,0.961,Arab X,0.739,3H2gvC31hHJZ6i0LriSlrS,0.226,124.919,arabic,3H2gvC31hHJZ6i0LriSlrS,2024-06-14,1,0.883,0,4,-6.855,6ubQT4iBUgUfsQOpePY3Zw,16,spotify:track:3H2gvC31hHJZ6i0LriSlrS,96888,https://api.spotify.com/v1/tracks/3H2gvC31hHJZ6i0LriSlrS,"Dosh Lowkee, Kabex",1,modern,0.268,0.118,https://api.spotify.com/v1/audio-analysis/3H2gvC31hHJZ6i0LriSlrS,audio_features,20 Million,3gZgGRvDn9tTUy8n7699pD
Mister you forgot your hat,0.252,Chill Lofi Study Beats,0.565,7HHLfthMPLGO4INZtNjxHW,0.0471,135.82,lofi,7HHLfthMPLGO4INZtNjxHW,2023-11-03,1,0.802,0.944,4,-8.553,5AMN6MO3ZFp44QI8WeM5X9,48,spotify:track:7HHLfthMPLGO4INZtNjxHW,144035,https://api.spotify.com/v1/tracks/7HHLfthMPLGO4INZtNjxHW,Meryl Street,1,chill,0.473,0.0961,https://api.spotify.com/v1/audio-analysis/7HHLfthMPLGO4INZtNjxHW,audio_features,Mister you forgot your hat,37i9dQZF1DX8Uebhn9wzrS
Diet Pepsi,0.841,Today's Top Hits,0.561,6MzofobZt2dm0Kf1hTThFz,0.0411,150.069,pop,6MzofobZt2dm0Kf1hTThFz,2024-08-09,1,0.669,0.00962,4,-6.538,0XA403JTounqFh2owquBXu,88,spotify:track:6MzofobZt2dm0Kf1hTThFz,169698,https://api.spotify.com/v1/tracks/6MzofobZt2dm0Kf1hTThFz,Addison Rae,10,mainstream,0.495,0.0954,https://api.spotify.com/v1/audio-analysis/6MzofobZt2dm0Kf1hTThFz,audio_features,Diet Pepsi,37i9dQZF1DXcBWIGoYBM5M
'Long As You Know You're Living Yours,0.948,Jazz Classics,0.376,5z7deaTe21B7QVPhSDouL1,0.0322,131.927,jazz,5z7deaTe21B7QVPhSDouL1,1974-10-01,1,0.605,0.207,4,-14.978,6dmq2NJgWAvrzRVrpPwkzv,43,spotify:track:5z7deaTe21B7QVPhSDouL1,370867,https://api.spotify.com/v1/tracks/5z7deaTe21B7QVPhSDouL1,"Keith Jarrett, Jan Garbarek, Palle Danielsson, Jon Christensen",5,classic,0.253,0.117,https://api.spotify.com/v1/audio-analysis/5z7deaTe21B7QVPhSDouL1,audio_features,Belonging,37i9dQZF1DXbITWG1ZJKYt
Mogbe,0.71,Arab X,0.778,3YPtN5X0HxIzeRCHxfoXTy,0.0397,114.021,arabic,3YPtN5X0HxIzeRCHxfoXTy,2023-06-15,0,0.849,0.00016,4,-7.097,2O9VJaLSnwjZ2HPpMaVoPU,57,spotify:track:3YPtN5X0HxIzeRCHxfoXTy,178947,https://api.spotify.com/v1/tracks/3YPtN5X0HxIzeRCHxfoXTy,Asake,0,modern,0.401,0.129,https://api.spotify.com/v1/audio-analysis/3YPtN5X0HxIzeRCHxfoXTy,audio_features,Work Of Art,3gZgGRvDn9tTUy8n7699pD
Violin Concerto No. 10 in G Major: Largo,0.152,Classical Essentials,0.0517,3Rw0Rg4LjlYnuxIyioW3vg,0.0525,185.678,classical,3Rw0Rg4LjlYnuxIyioW3vg,2004-08-01,1,0.212,0.639,3,-24.467,2xPu5U9CZiHN87Gyh9YA5Z,45,spotify:track:3Rw0Rg4LjlYnuxIyioW3vg,397640,https://api.spotify.com/v1/tracks/3Rw0Rg4LjlYnuxIyioW3vg,"Joseph Boulogne Chevalier de Saint-Georges, Zhou Qian, Toronto Chamber Orchestra, Kevin Mallon",2,essential,0.928,0.112,https://api.spotify.com/v1/audio-analysis/3Rw0Rg4LjlYnuxIyioW3vg,audio_features,"Saint-Georges: Violin Concertos No. 1, Op. 3 and Nos. 2 and 10",37i9dQZF1DWWEJlAGA9gs0
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,0.11,EDM Hits,0.81,6PUIzlqotEmPuBfjbwYWOB,0.0558,126.052,electronic,6PUIzlqotEmPuBfjbwYWOB,2013-02-01,0,0.572,6.53e-06,4,-5.791,1fXwOvaqIdkhp5F3fiFbCv,72,spotify:track:6PUIzlqotEmPuBfjbwYWOB,214912,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,"Lana Del Rey, Cedric Gervais",1,modern,0.0157,0.13,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,audio_features,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) [Cedric Gervais Remix],37i9dQZF1DX3Kdv0IChEm9
Bad To Me,0.91,Arab X,0.814,2HYcI74UpbMMxLZ1m7Xnfn,0.0469,110.042,arabic,2HYcI74UpbMMxLZ1m7Xnfn,2022-11-11,0,0.859,0.0113,4,-4.568,73rKiFhHZatrwJL0B1F6hY,57,spotify:track:2HYcI74UpbMMxLZ1m7Xnfn,178587,https://api.spotify.com/v1/tracks/2HYcI74UpbMMxLZ1m7Xnfn,Wizkid,10,modern,0.0638,0.0959,https://api.spotify.com/v1/audio-analysis/2HYcI74UpbMMxLZ1m7Xnfn,audio_features,"More Love, Less Ego",3gZgGRvDn9tTUy8n7699pD
Lips of Wine,0.93,Reggae Classics,0.473,2Wv7ETWvaAmsQT2hk0Hk76,0.0411,105.114,reggae,2Wv7ETWvaAmsQT2hk0Hk76,2006,1,0.858,0.000376,4,-10.158,0IJUDErou9bNaYz6gXkwAP,0,spotify:track:2Wv7ETWvaAmsQT2hk0Hk76,163827,https://api.spotify.com/v1/tracks/2Wv7ETWvaAmsQT2hk0Hk76,Dennis Brown,5,classic,0.121,0.0855,https://api.spotify.com/v1/audio-analysis/2Wv7ETWvaAmsQT2hk0Hk76,audio_features,Super Reggae & Soul Hits,71R43lBYQZ6JQXH6LmRo1I
Yams,0.23,Jazz Classics,0.293,57B6gMEI1E4E3kKLKvfX3U,0.0385,82.745,jazz,57B6gMEI1E4E3kKLKvfX3U,2000-01-01,0,0.571,0.179,4,-11.914,6ZobxoJkOGa8X3us8U948a,42,spotify:track:57B6gMEI1E4E3kKLKvfX3U,480000,https://api.spotify.com/v1/tracks/57B6gMEI1E4E3kKLKvfX3U,"Jackie McLean, Herbie Hancock",0,classic,0.828,0.112,https://api.spotify.com/v1/audio-analysis/57B6gMEI1E4E3kKLKvfX3U,audio_features,Vertigo,37i9dQZF1DXbITWG1ZJKYt
