id,name,artist,popularity,genre,subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5RXmLhscstsdvWPN0XtUa0,Black Catcher,VK Blanka,62,j-pop,anime,0.595,0.885,11,-5.361,0,0.0358,0.000886,4.19e-06,0.159,0.682,100.02,audio_features,spotify:track:5RXmLhscstsdvWPN0XtUa0,https://api.spotify.com/v1/tracks/5RXmLhscstsdvWPN0XtUa0,https://api.spotify.com/v1/audio-analysis/5RXmLhscstsdvWPN0XtUa0,195000,4
264HkpmqRAHqlGHQJSKMIp,Focus,"Kashcoming, Balloranking",41,arabic,modern,0.677,0.676,8,-5.767,1,0.322,0.196,0,0.387,0.732,113.637,audio_features,spotify:track:264HkpmqRAHqlGHQJSKMIp,https://api.spotify.com/v1/tracks/264HkpmqRAHqlGHQJSKMIp,https://api.spotify.com/v1/audio-analysis/264HkpmqRAHqlGHQJSKMIp,135993,4
72pjcmoE6vBby9gb1ZPvdF,5AM,Lil Baby,65,hip-hop,modern,0.665,0.498,11,-8.331,0,0.21,0.0311,0,0.225,0.555,84.952,audio_features,spotify:track:72pjcmoE6vBby9gb1ZPvdF,https://api.spotify.com/v1/tracks/72pjcmoE6vBby9gb1ZPvdF,https://api.spotify.com/v1/audio-analysis/72pjcmoE6vBby9gb1ZPvdF,102038,4
5aMpFYfR9ixFBje9eeZMGE,Chilleando por Madrid,"Veve Milah, Raphael Karell",36,latin,chill,0.692,0.68,3,-4.542,0,0.0568,0.0655,0.00608,0.113,0.62,148.483,audio_features,spotify:track:5aMpFYfR9ixFBje9eeZMGE,https://api.spotify.com/v1/tracks/5aMpFYfR9ixFBje9eeZMGE,https://api.spotify.com/v1/audio-analysis/5aMpFYfR9ixFBje9eeZMGE,234923,4
3BVuUx9RbXcZArtRCUa2lD,Bode Thomas,Balloranking,45,arabic,modern,0.565,0.373,0,-11.241,1,0.187,0.862,3.18e-05,0.108,0.355,98.006,audio_features,spotify:track:3BVuUx9RbXcZArtRCUa2lD,https://api.spotify.com/v1/tracks/3BVuUx9RbXcZArtRCUa2lD,https://api.spotify.com/v1/audio-analysis/3BVuUx9RbXcZArtRCUa2lD,134118,4
1jYIMLLTKnecfOgccQnaHb,Today,Seyi Vibez,39,arabic,modern,0.751,0.673,0,-8.762,1,0.0442,0.024,5.49e-05,0.111,0.0906,113.977,audio_features,spotify:track:1jYIMLLTKnecfOgccQnaHb,https://api.spotify.com/v1/tracks/1jYIMLLTKnecfOgccQnaHb,https://api.spotify.com/v1/audio-analysis/1jYIMLLTKnecfOgccQnaHb,157000,4
2xJ1NpJ5S69lY317IQ37q5,Can I Call You Rose? - Cover,SOLOMON,48,soul,classic,0.566,0.401,0,-8.647,0,0.039,0.632,0.682,0.127,0.669,178.028,audio_features,spotify:track:2xJ1NpJ5S69lY317IQ37q5,https://api.spotify.com/v1/tracks/2xJ1NpJ5S69lY317IQ37q5,https://api.spotify.com/v1/audio-analysis/2xJ1NpJ5S69lY317IQ37q5,144000,3
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),"Kehlani, Ty Dolla $ign",73,r&b,modern,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,audio_features,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy,https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy,201788,4
7ncPjJBktLEOpstY5JOUMK,一途,King Gnu,65,j-pop,anime,0.5,0.964,2,-4.19,1,0.124,0.00723,6.2e-05,0.0557,0.662,159.971,audio_features,spotify:track:7ncPjJBktLEOpstY5JOUMK,https://api.spotify.com/v1/tracks/7ncPjJBktLEOpstY5JOUMK,https://api.spotify.com/v1/audio-analysis/7ncPjJBktLEOpstY5JOUMK,190607,4
1CP8ak51uQUi1G3MwBCYFk,going home,Major 7th,36,lofi,chill,0.754,0.374,5,-10.723,1,0.0323,0.845,0.942,0.134,0.345,132.039,audio_features,spotify:track:1CP8ak51uQUi1G3MwBCYFk,https://api.spotify.com/v1/tracks/1CP8ak51uQUi1G3MwBCYFk,https://api.spotify.com/v1/audio-analysis/1CP8ak51uQUi1G3MwBCYFk,123000,4
7kRKlFCFLAUwt43HWtauhX,LOST IN PARADISE,"ALI, AKLO",64,j-pop,anime,0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07e-06,0.0629,0.728,121.994,audio_features,spotify:track:7kRKlFCFLAUwt43HWtauhX,https://api.spotify.com/v1/tracks/7kRKlFCFLAUwt43HWtauhX,https://api.spotify.com/v1/audio-analysis/7kRKlFCFLAUwt43HWtauhX,327967,4
5SnbTsYX72YPhyU06IRuU4,Climbing,Nick's chill factory,44,lofi,chill,0.766,0.362,11,-11.544,0,0.334,0.772,0.624,0.119,0.442,89.0,audio_features,spotify:track:5SnbTsYX72YPhyU06IRuU4,https://api.spotify.com/v1/tracks/5SnbTsYX72YPhyU06IRuU4,https://api.spotify.com/v1/audio-analysis/5SnbTsYX72YPhyU06IRuU4,132640,4
5rEZbTGUKmxNpfdqaQkd36,Deux Issues,Major Mélanger,44,lofi,chill,0.672,0.34,5,-12.771,0,0.053,0.733,0.484,0.102,0.436,82.448,audio_features,spotify:track:5rEZbTGUKmxNpfdqaQkd36,https://api.spotify.com/v1/tracks/5rEZbTGUKmxNpfdqaQkd36,https://api.spotify.com/v1/audio-analysis/5rEZbTGUKmxNpfdqaQkd36,164489,4
4DBsrFbmAF9rJtRh88VXQN,Dream Walker,PIÑA PINK,43,lofi,chill,0.683,0.403,3,-13.164,0,0.0566,0.838,0.91,0.614,0.31,73.99,audio_features,spotify:track:4DBsrFbmAF9rJtRh88VXQN,https://api.spotify.com/v1/tracks/4DBsrFbmAF9rJtRh88VXQN,https://api.spotify.com/v1/audio-analysis/4DBsrFbmAF9rJtRh88VXQN,164341,4
0ehGcL48kQnjyvhe8P49pq,In Limbo,"Pale Jay, Ironsides",59,soul,classic,0.236,0.44,8,-9.163,1,0.0299,0.767,0.573,0.249,0.38,98.615,audio_features,spotify:track:0ehGcL48kQnjyvhe8P49pq,https://api.spotify.com/v1/tracks/0ehGcL48kQnjyvhe8P49pq,https://api.spotify.com/v1/audio-analysis/0ehGcL48kQnjyvhe8P49pq,195600,3
3khEEPRyBeOUabbmOPJzAG,KICK BACK,Kenshi Yonezu,72,j-pop,anime,0.577,0.941,1,-5.17,1,0.105,0.00207,3.36e-06,0.0891,0.292,101.921,audio_features,spotify:track:3khEEPRyBeOUabbmOPJzAG,https://api.spotify.com/v1/tracks/3khEEPRyBeOUabbmOPJzAG,https://api.spotify.com/v1/audio-analysis/3khEEPRyBeOUabbmOPJzAG,193495,4
2YXVBCH7FV1tPJ8sqTzbIx,pan au chocolat + cappuccino,cuttingwood,38,lofi,chill,0.684,0.222,3,-17.637,0,0.0434,0.963,0.835,0.108,0.296,140.023,audio_features,spotify:track:2YXVBCH7FV1tPJ8sqTzbIx,https://api.spotify.com/v1/tracks/2YXVBCH7FV1tPJ8sqTzbIx,https://api.spotify.com/v1/audio-analysis/2YXVBCH7FV1tPJ8sqTzbIx,113143,4
1rj0JZBZJhBa0LL2sQ7ro9,Adamant,Kuma,47,lofi,chill,0.683,0.466,6,-10.24,0,0.165,0.754,0.865,0.158,0.504,160.02,audio_features,spotify:track:1rj0JZBZJhBa0LL2sQ7ro9,https://api.spotify.com/v1/tracks/1rj0JZBZJhBa0LL2sQ7ro9,https://api.spotify.com/v1/audio-analysis/1rj0JZBZJhBa0LL2sQ7ro9,135187,4
4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign),"Lil Tjay, Polo G, Fivio Foreign",67,hip-hop,gangster,0.808,0.639,1,-7.266,0,0.279,0.0802,0,0.15,0.395,118.0,audio_features,spotify:track:4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/tracks/4eNOLmx8r2IJAVKvBBL1jv,https://api.spotify.com/v1/audio-analysis/4eNOLmx8r2IJAVKvBBL1jv,144349,4
2mXKtXtjIiNEsAyHFrgSTs,Compromiso (feat. Kafu Banton),"Apache, Kafu Banton",0,latin,hip-hop,0.729,0.592,9,-7.01,0,0.22,0.299,0,0.0576,0.914,90.078,audio_features,spotify:track:2mXKtXtjIiNEsAyHFrgSTs,https://api.spotify.com/v1/tracks/2mXKtXtjIiNEsAyHFrgSTs,https://api.spotify.com/v1/audio-analysis/2mXKtXtjIiNEsAyHFrgSTs,305707,4
7rfwtpxQF4UBT7cQMslOb6,traffic,Lunar Lullaby & yorukaze,48,lofi,chill,0.824,0.454,2,-11.809,1,0.0682,0.277,0.903,0.0957,0.49,80.03,audio_features,spotify:track:7rfwtpxQF4UBT7cQMslOb6,https://api.spotify.com/v1/tracks/7rfwtpxQF4UBT7cQMslOb6,https://api.spotify.com/v1/audio-analysis/7rfwtpxQF4UBT7cQMslOb6,99000,4
3WID8m6M9eEQ1w1k486vMc,1+1,Naïka,58,latin,chill,0.718,0.79,1,-5.229,1,0.0857,0.351,0.00222,0.15,0.525,103.057,audio_features,spotify:track:3WID8m6M9eEQ1w1k486vMc,https://api.spotify.com/v1/tracks/3WID8m6M9eEQ1w1k486vMc,https://api.spotify.com/v1/audio-analysis/3WID8m6M9eEQ1w1k486vMc,216845,4
2kt3LN3iDaQMRINPRsGaJJ,temporary approved,Oroshi,51,lofi,chill,0.804,0.235,0,-14.251,1,0.0485,0.959,0.903,0.107,0.428,89.999,audio_features,spotify:track:2kt3LN3iDaQMRINPRsGaJJ,https://api.spotify.com/v1/tracks/2kt3LN3iDaQMRINPRsGaJJ,https://api.spotify.com/v1/audio-analysis/2kt3LN3iDaQMRINPRsGaJJ,120604,4
2fDwlrG517S6YuSnJoBzDy,2 Sure 2 Gamble,Elias Tyro,10,hip-hop,modern,0.767,0.446,10,-6.974,0,0.0432,0.182,0.0173,0.111,0.556,134.999,audio_features,spotify:track:2fDwlrG517S6YuSnJoBzDy,https://api.spotify.com/v1/tracks/2fDwlrG517S6YuSnJoBzDy,https://api.spotify.com/v1/audio-analysis/2fDwlrG517S6YuSnJoBzDy,210457,4
36i5UmD04En2yPrykKvmGZ,Fuegos Artificiales,Ire,35,latin,chill,0.878,0.379,2,-8.12,1,0.126,0.168,0.00026,0.118,0.153,115.022,audio_features,spotify:track:36i5UmD04En2yPrykKvmGZ,https://api.spotify.com/v1/tracks/36i5UmD04En2yPrykKvmGZ,https://api.spotify.com/v1/audio-analysis/36i5UmD04En2yPrykKvmGZ,178435,4
01gltC5OR4isA1lsAg6z6Z,Dimelo,Sofi de la Torre,14,latin,chill,0.736,0.459,0,-10.097,1,0.0576,0.663,0,0.111,0.459,123.942,audio_features,spotify:track:01gltC5OR4isA1lsAg6z6Z,https://api.spotify.com/v1/tracks/01gltC5OR4isA1lsAg6z6Z,https://api.spotify.com/v1/audio-analysis/01gltC5OR4isA1lsAg6z6Z,171679,4
2zXSjswUO8K1kcO2h3wHvk,signs of winter,J0pie,46,lofi,chill,0.723,0.284,1,-12.996,0,0.0566,0.778,0.844,0.106,0.678,78.003,audio_features,spotify:track:2zXSjswUO8K1kcO2h3wHvk,https://api.spotify.com/v1/tracks/2zXSjswUO8K1kcO2h3wHvk,https://api.spotify.com/v1/audio-analysis/2zXSjswUO8K1kcO2h3wHvk,125783,4
4ZrKyfCV1UcHuZjbLp03fM,Nós Combina,"Mãolee, Filipe Ret, Vulgo FK",70,hip-hop,trap,0.663,0.604,2,-5.544,0,0.354,0.328,0,0.136,0.439,131.618,audio_features,spotify:track:4ZrKyfCV1UcHuZjbLp03fM,https://api.spotify.com/v1/tracks/4ZrKyfCV1UcHuZjbLp03fM,https://api.spotify.com/v1/audio-analysis/4ZrKyfCV1UcHuZjbLp03fM,207273,4
6cyXHTix4NQ069gKJEYv41,Tshwala Bam (feat. S.N.E),"TitoM, Yuppe, Burna Boy, S.N.E",66,afrobeats,african,0.813,0.552,4,-12.066,0,0.0426,0.0639,0.00667,0.0951,0.517,112.022,audio_features,spotify:track:6cyXHTix4NQ069gKJEYv41,https://api.spotify.com/v1/tracks/6cyXHTix4NQ069gKJEYv41,https://api.spotify.com/v1/audio-analysis/6cyXHTix4NQ069gKJEYv41,202560,4
3nbeuVqNGFwCi3UqEdY3k2,Mi Imaginación,Lasso,20,latin,chill,0.486,0.374,0,-7.093,1,0.0472,0.868,0,0.104,0.249,143.811,audio_features,spotify:track:3nbeuVqNGFwCi3UqEdY3k2,https://api.spotify.com/v1/tracks/3nbeuVqNGFwCi3UqEdY3k2,https://api.spotify.com/v1/audio-analysis/3nbeuVqNGFwCi3UqEdY3k2,172387,4
3Li5s9nmyXaZFTPqyGIO2x,Daydream Thing,Bnjo,39,lofi,chill,0.753,0.399,11,-10.247,1,0.311,0.92,0.931,0.155,0.707,180.093,audio_features,spotify:track:3Li5s9nmyXaZFTPqyGIO2x,https://api.spotify.com/v1/tracks/3Li5s9nmyXaZFTPqyGIO2x,https://api.spotify.com/v1/audio-analysis/3Li5s9nmyXaZFTPqyGIO2x,128665,4
7Iad8QQ2x9Oz0zYOBInM8z,Modinat Kai,Naira Marley,19,arabic,modern,0.884,0.808,10,-5.11,0,0.0712,0.195,0.451,0.087,0.316,117.011,audio_features,spotify:track:7Iad8QQ2x9Oz0zYOBInM8z,https://api.spotify.com/v1/tracks/7Iad8QQ2x9Oz0zYOBInM8z,https://api.spotify.com/v1/audio-analysis/7Iad8QQ2x9Oz0zYOBInM8z,184528,4
4i2hVTtucufjtRw1BqtvCI,change of heart,slowburn,56,lofi,chill,0.679,0.131,5,-16.647,1,0.0892,0.611,0.943,0.112,0.09,136.039,audio_features,spotify:track:4i2hVTtucufjtRw1BqtvCI,https://api.spotify.com/v1/tracks/4i2hVTtucufjtRw1BqtvCI,https://api.spotify.com/v1/audio-analysis/4i2hVTtucufjtRw1BqtvCI,128097,4
4VcN84ZdC7doe4yoIarJUA,Brotherhood of the Snake,Testament,53,metal,classic,0.289,0.989,1,-4.006,1,0.11,6e-06,0.179,0.122,0.198,136.419,audio_features,spotify:track:4VcN84ZdC7doe4yoIarJUA,https://api.spotify.com/v1/tracks/4VcN84ZdC7doe4yoIarJUA,https://api.spotify.com/v1/audio-analysis/4VcN84ZdC7doe4yoIarJUA,253989,4
3GPFWYiSU3CVJLqxiRt31n,ソングオブザデッド,KANA-BOON,58,j-pop,anime,0.429,0.973,2,-2.69,1,0.179,0.00298,1.9e-05,0.157,0.385,169.119,audio_features,spotify:track:3GPFWYiSU3CVJLqxiRt31n,https://api.spotify.com/v1/tracks/3GPFWYiSU3CVJLqxiRt31n,https://api.spotify.com/v1/audio-analysis/3GPFWYiSU3CVJLqxiRt31n,195117,4
1IzJxbARcQrOWMZgPw1PNj,Go Hard,Lil Baby,61,arabic,modern,0.849,0.581,6,-5.464,0,0.261,0.0178,0,0.092,0.274,142.015,audio_features,spotify:track:1IzJxbARcQrOWMZgPw1PNj,https://api.spotify.com/v1/tracks/1IzJxbARcQrOWMZgPw1PNj,https://api.spotify.com/v1/audio-analysis/1IzJxbARcQrOWMZgPw1PNj,217610,4
1smFN2CLqGROu0J0UyvDfL,Shayad,"Pritam, Arijit Singh",73,indian,bollywood,0.483,0.468,8,-7.642,1,0.0341,0.784,0,0.152,0.319,135.875,audio_features,spotify:track:1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/tracks/1smFN2CLqGROu0J0UyvDfL,https://api.spotify.com/v1/audio-analysis/1smFN2CLqGROu0J0UyvDfL,247941,4
3NAVHgbMI3YI7NE7veizNr,Pensarti un po' meno,Kora,0,latin,chill,0.724,0.623,4,-8.158,0,0.0458,0.847,0.000849,0.0984,0.65,130.038,audio_features,spotify:track:3NAVHgbMI3YI7NE7veizNr,https://api.spotify.com/v1/tracks/3NAVHgbMI3YI7NE7veizNr,https://api.spotify.com/v1/audio-analysis/3NAVHgbMI3YI7NE7veizNr,126170,4
6nQ3fhwmCWMoEa7m9Vn9du,24/7,"Sofía Reyes, The Change",49,latin,chill,0.713,0.601,1,-6.986,1,0.302,0.118,0,0.0931,0.72,172.045,audio_features,spotify:track:6nQ3fhwmCWMoEa7m9Vn9du,https://api.spotify.com/v1/tracks/6nQ3fhwmCWMoEa7m9Vn9du,https://api.spotify.com/v1/audio-analysis/6nQ3fhwmCWMoEa7m9Vn9du,190829,4
3Ta3MCtEXbXFUTwOs4tI5y,Non Stop Action,"Ki!, Al Agami",15,hip-hop,modern,0.33,0.869,11,-9.003,0,0.325,0.0831,0.000557,0.138,0.457,169.972,audio_features,spotify:track:3Ta3MCtEXbXFUTwOs4tI5y,https://api.spotify.com/v1/tracks/3Ta3MCtEXbXFUTwOs4tI5y,https://api.spotify.com/v1/audio-analysis/3Ta3MCtEXbXFUTwOs4tI5y,321881,4
0xkSfBYxRMTLgrinRJlzfz,Next Exit,Vacations,49,rock,feel-good,0.456,0.775,2,-7.125,1,0.037,0.000313,0.823,0.674,0.793,80.026,audio_features,spotify:track:0xkSfBYxRMTLgrinRJlzfz,https://api.spotify.com/v1/tracks/0xkSfBYxRMTLgrinRJlzfz,https://api.spotify.com/v1/audio-analysis/0xkSfBYxRMTLgrinRJlzfz,201000,4
4G7LYlnVgPWVmjXERE8NnB,Bad Dream,Wallows,49,rock,feel-good,0.485,0.879,7,-5.028,1,0.0299,0.101,0,0.139,0.9,176.145,audio_features,spotify:track:4G7LYlnVgPWVmjXERE8NnB,https://api.spotify.com/v1/tracks/4G7LYlnVgPWVmjXERE8NnB,https://api.spotify.com/v1/audio-analysis/4G7LYlnVgPWVmjXERE8NnB,210905,4
69Z7UBjpKY5VesBHwpiQjH,All I Want Is You,"October London, Boney James",45,soul,classic,0.65,0.645,10,-7.073,0,0.201,0.248,8.41e-06,0.0954,0.598,83.025,audio_features,spotify:track:69Z7UBjpKY5VesBHwpiQjH,https://api.spotify.com/v1/tracks/69Z7UBjpKY5VesBHwpiQjH,https://api.spotify.com/v1/audio-analysis/69Z7UBjpKY5VesBHwpiQjH,199254,4
6xZSIQTjYbrV1Pg7CZao1m,La guitare suit la mélo,"Dadju, Zola",42,hip-hop,french,0.669,0.529,3,-8.278,0,0.0452,0.457,0,0.197,0.742,124.996,audio_features,spotify:track:6xZSIQTjYbrV1Pg7CZao1m,https://api.spotify.com/v1/tracks/6xZSIQTjYbrV1Pg7CZao1m,https://api.spotify.com/v1/audio-analysis/6xZSIQTjYbrV1Pg7CZao1m,189120,4
1RMEvuPu0Lq5GzBedlzEdA,Whine,"Asake, LUDMILLA",56,arabic,modern,0.765,0.847,4,-1.832,0,0.0566,0.128,0,0.0485,0.794,92.97,audio_features,spotify:track:1RMEvuPu0Lq5GzBedlzEdA,https://api.spotify.com/v1/tracks/1RMEvuPu0Lq5GzBedlzEdA,https://api.spotify.com/v1/audio-analysis/1RMEvuPu0Lq5GzBedlzEdA,178064,4
3MRQn2RYo2VLYMoStnLRxu,"Ravel: Pavane pour une infante défunte, M. 19","Maurice Ravel, Bertrand Chamayou",55,classical,essential,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,audio_features,spotify:track:3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,346587,3
36sechlCLEmV6QHNt8ryrF,LOCO,"GIMS, Lossa",58,hip-hop,french,0.776,0.661,6,-5.663,0,0.0534,0.481,6.7e-06,0.143,0.963,122.058,audio_features,spotify:track:36sechlCLEmV6QHNt8ryrF,https://api.spotify.com/v1/tracks/36sechlCLEmV6QHNt8ryrF,https://api.spotify.com/v1/audio-analysis/36sechlCLEmV6QHNt8ryrF,161354,4
5Zg3mrulPv21TFpJi51Em9,Neighbor,"Portable, Small Doctor",33,arabic,modern,0.711,0.691,11,-6.313,1,0.43,0.106,0,0.106,0.914,121.33,audio_features,spotify:track:5Zg3mrulPv21TFpJi51Em9,https://api.spotify.com/v1/tracks/5Zg3mrulPv21TFpJi51Em9,https://api.spotify.com/v1/audio-analysis/5Zg3mrulPv21TFpJi51Em9,117107,4
5Fe8uke9EvLWQN672C1Jlo,Flow State,Relyae,39,soul,classic,0.714,0.408,2,-12.795,1,0.0341,0.497,0.0423,0.274,0.649,98.106,audio_features,spotify:track:5Fe8uke9EvLWQN672C1Jlo,https://api.spotify.com/v1/tracks/5Fe8uke9EvLWQN672C1Jlo,https://api.spotify.com/v1/audio-analysis/5Fe8uke9EvLWQN672C1Jlo,152755,4
4xGlYIJprrVQg01XI5JWQG,28320 TO 02121,"Fangz Fellaz, Polecat, Jauh",19,hip-hop,modern,0.747,0.801,10,-6.748,0,0.313,0.479,0,0.127,0.605,87.332,audio_features,spotify:track:4xGlYIJprrVQg01XI5JWQG,https://api.spotify.com/v1/tracks/4xGlYIJprrVQg01XI5JWQG,https://api.spotify.com/v1/audio-analysis/4xGlYIJprrVQg01XI5JWQG,265292,4
0cZus2HSaF6TXjpIDn5MXd,Oak Tree,KiddoCalvin,40,lofi,chill,0.614,0.181,8,-17.411,1,0.0519,0.747,0.85,0.0695,0.0751,140.033,audio_features,spotify:track:0cZus2HSaF6TXjpIDn5MXd,https://api.spotify.com/v1/tracks/0cZus2HSaF6TXjpIDn5MXd,https://api.spotify.com/v1/audio-analysis/0cZus2HSaF6TXjpIDn5MXd,126862,4
7ddVpLW467CLYffbPRQNmH,Take A Bite,beabadoobee,58,rock,feel-good,0.537,0.631,0,-6.558,1,0.0263,0.0453,0.003,0.325,0.491,91.007,audio_features,spotify:track:7ddVpLW467CLYffbPRQNmH,https://api.spotify.com/v1/tracks/7ddVpLW467CLYffbPRQNmH,https://api.spotify.com/v1/audio-analysis/7ddVpLW467CLYffbPRQNmH,158867,4
6po54wKTw6h8H3KnLmcEC7,Before Fajr,Lil Durk,45,arabic,modern,0.721,0.63,0,-7.057,1,0.257,0.00327,0,0.367,0.442,106.622,audio_features,spotify:track:6po54wKTw6h8H3KnLmcEC7,https://api.spotify.com/v1/tracks/6po54wKTw6h8H3KnLmcEC7,https://api.spotify.com/v1/audio-analysis/6po54wKTw6h8H3KnLmcEC7,120128,5
5Kc2nrcnfuFIQ01BAjgMvT,Nací pa esto,"Babi, Rx808",0,latin,chill,0.592,0.301,5,-11.722,1,0.268,0.87,0.0474,0.126,0.227,107.683,audio_features,spotify:track:5Kc2nrcnfuFIQ01BAjgMvT,https://api.spotify.com/v1/tracks/5Kc2nrcnfuFIQ01BAjgMvT,https://api.spotify.com/v1/audio-analysis/5Kc2nrcnfuFIQ01BAjgMvT,251032,4
4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",75,latin,modern,0.748,0.74,7,-3.643,0,0.0387,0.0292,0.000109,0.087,0.618,117.955,audio_features,spotify:track:4Ndjd6DhKIC5IPoBIrMQuX,https://api.spotify.com/v1/tracks/4Ndjd6DhKIC5IPoBIrMQuX,https://api.spotify.com/v1/audio-analysis/4Ndjd6DhKIC5IPoBIrMQuX,198607,4
27durTCg4qj3qAbKsSVNX4,Kese (Dance),Wizkid,74,afrobeats,nigerian,0.774,0.874,5,-5.641,0,0.0488,0.142,0.34,0.413,0.927,118.079,audio_features,spotify:track:27durTCg4qj3qAbKsSVNX4,https://api.spotify.com/v1/tracks/27durTCg4qj3qAbKsSVNX4,https://api.spotify.com/v1/audio-analysis/27durTCg4qj3qAbKsSVNX4,174053,4
6Z0yKCHpLXoDVqFSlWh9OM,Smoke,Ari Lennox,50,soul,classic,0.688,0.814,8,-4.614,1,0.0452,0.0196,0,0.274,0.761,107.094,audio_features,spotify:track:6Z0yKCHpLXoDVqFSlWh9OM,https://api.spotify.com/v1/tracks/6Z0yKCHpLXoDVqFSlWh9OM,https://api.spotify.com/v1/audio-analysis/6Z0yKCHpLXoDVqFSlWh9OM,183193,4
1Fq0VPFph4hIF4971B8and,You Look Pretty,Sid Southside,46,lofi,chill,0.778,0.477,2,-11.519,0,0.0785,0.966,0.94,0.113,0.524,84.993,audio_features,spotify:track:1Fq0VPFph4hIF4971B8and,https://api.spotify.com/v1/tracks/1Fq0VPFph4hIF4971B8and,https://api.spotify.com/v1/audio-analysis/1Fq0VPFph4hIF4971B8and,171275,4
5Lkb9Oda6TpOQZYcg3ZV8g,Isheyen,Naira Marley,32,arabic,modern,0.894,0.861,2,-3.816,1,0.15,0.119,0.0131,0.0855,0.362,123.999,audio_features,spotify:track:5Lkb9Oda6TpOQZYcg3ZV8g,https://api.spotify.com/v1/tracks/5Lkb9Oda6TpOQZYcg3ZV8g,https://api.spotify.com/v1/audio-analysis/5Lkb9Oda6TpOQZYcg3ZV8g,236355,4
0UnVRlnakHYqA4bCRua63X,Backdoor,Lil Durk,49,arabic,modern,0.713,0.551,4,-7.593,0,0.29,0.107,3.66e-06,0.294,0.237,82.637,audio_features,spotify:track:0UnVRlnakHYqA4bCRua63X,https://api.spotify.com/v1/tracks/0UnVRlnakHYqA4bCRua63X,https://api.spotify.com/v1/audio-analysis/0UnVRlnakHYqA4bCRua63X,200000,4
2QFKAvQL5XyCoq3AHIAbpq,Desenterrar,Guillermo Paf,0,latin,chill,0.566,0.508,7,-8.522,1,0.0305,0.795,0,0.139,0.442,97.051,audio_features,spotify:track:2QFKAvQL5XyCoq3AHIAbpq,https://api.spotify.com/v1/tracks/2QFKAvQL5XyCoq3AHIAbpq,https://api.spotify.com/v1/audio-analysis/2QFKAvQL5XyCoq3AHIAbpq,228608,4
4ZlXMudBkzL4izYJzY7xBU,Wells Fargo,"Vibez Inc, Tml Vibez",56,arabic,modern,0.413,0.861,6,-7.101,1,0.0843,0.0689,0,0.138,0.468,85.3,audio_features,spotify:track:4ZlXMudBkzL4izYJzY7xBU,https://api.spotify.com/v1/tracks/4ZlXMudBkzL4izYJzY7xBU,https://api.spotify.com/v1/audio-analysis/4ZlXMudBkzL4izYJzY7xBU,126108,3
4djAFXU6ni8S2T4oxW3yD8,"Molo (feat. LeeMcKrazy, Matute Boy & DJ Exit)","Ceeka RSA, Tyler ICU, LeeMcKrazy, Matute Boy, DJ Exit",51,afrobeats,african,0.754,0.813,1,-5.693,0,0.041,0.00517,0.474,0.105,0.159,113.011,audio_features,spotify:track:4djAFXU6ni8S2T4oxW3yD8,https://api.spotify.com/v1/tracks/4djAFXU6ni8S2T4oxW3yD8,https://api.spotify.com/v1/audio-analysis/4djAFXU6ni8S2T4oxW3yD8,339928,4
1O1VyrlKPdDp9K2oXXfmZC,Back in 09,Voodoo Benji,11,hip-hop,modern,0.862,0.65,11,-8.732,0,0.341,0.602,0,0.0932,0.95,139.938,audio_features,spotify:track:1O1VyrlKPdDp9K2oXXfmZC,https://api.spotify.com/v1/tracks/1O1VyrlKPdDp9K2oXXfmZC,https://api.spotify.com/v1/audio-analysis/1O1VyrlKPdDp9K2oXXfmZC,180913,4
7Aq3pnhSzI8FnHt7T6TPsX,turned your back,Gunna,64,arabic,modern,0.519,0.649,6,-5.502,1,0.112,0.486,0,0.104,0.541,106.379,audio_features,spotify:track:7Aq3pnhSzI8FnHt7T6TPsX,https://api.spotify.com/v1/tracks/7Aq3pnhSzI8FnHt7T6TPsX,https://api.spotify.com/v1/audio-analysis/7Aq3pnhSzI8FnHt7T6TPsX,243133,5
